datetime,Global_active_power,air_temperature,wind_speed,cloud_coverage,lag_1,lag_2,lag_24,rolling_mean_24,rolling_std_24,hour,dayofweek,month,is_weekend,hour_sin,hour_cos,dayofweek_sin,dayofweek_cos,month_sin,month_cos
2006-12-18 03:00:00,0.3099333333333333,8.11496207458766,3.2,4.0,0.2844666666666667,0.3132999999999999,1.6622,2.0504333333333333,1.1339325183765936,3,0,12,0,0.7071067811865476,0.7071067811865476,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 04:00:00,1.026333333333333,8.51456376460618,3.2,4.0,0.3099333333333333,0.2844666666666667,2.2157666666666667,2.000873611111111,1.1522372511321344,4,0,12,0,0.8660254037844386,0.5000000000000001,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 05:00:00,0.2935,9.150238254997744,3.2,4.0,1.026333333333333,0.3099333333333333,1.9967333333333332,1.9299055555555558,1.2038019130494488,5,0,12,0,0.9659258262890683,0.25881904510252074,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 06:00:00,0.61,9.978665379743934,3.2,4.0,0.2935,1.026333333333333,1.3033,1.9010180555555556,1.2275760226949577,6,0,12,0,1.0,6.123233995736766e-17,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 07:00:00,2.4504333333333337,10.94338919933385,3.2,4.0,0.61,0.2935,1.6200333333333332,1.9356180555555556,1.2310098257957636,7,0,12,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 08:00:00,2.082133333333333,11.978665379743934,3.2,4.0,2.4504333333333337,0.61,1.8905666666666667,1.9436,1.231326033577697,8,0,12,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 09:00:00,1.6293333333333335,13.013941560154016,3.2,4.0,2.082133333333333,2.4504333333333337,2.5490666666666666,1.9052777777777778,1.2259635935152393,9,0,12,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 10:00:00,1.3096333333333334,13.978665379743934,3.2,4.0,1.6293333333333335,2.082133333333333,3.6289,1.8086416666666667,1.174520969482292,10,0,12,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 11:00:00,1.5619333333333332,14.807092504490123,3.2,4.0,1.3096333333333334,1.6293333333333335,2.471,1.770763888888889,1.1668650250387211,11,0,12,0,0.258819045102521,-0.9659258262890682,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 12:00:00,1.7560666666666669,15.442766994881687,3.2,4.0,1.5619333333333332,1.3096333333333334,1.9158666666666664,1.7641055555555554,1.1664568961585393,12,0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 13:00:00,1.6820666666666668,15.842368684900206,3.2,4.0,1.7560666666666669,1.5619333333333332,1.6607666666666667,1.7649930555555555,1.1663829528725163,13,0,12,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 14:00:00,1.7330333333333334,15.978665379743934,3.2,4.0,1.6820666666666668,1.7560666666666669,2.092633333333333,1.7500097222222222,1.164298943735869,14,0,12,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 15:00:00,1.7842999999999998,15.842368684900206,3.2,4.0,1.7330333333333334,1.6820666666666668,2.9854,1.699963888888889,1.1343163682061344,15,0,12,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 16:00:00,1.9493,15.442766994881689,3.2,4.0,1.7842999999999998,1.7330333333333334,3.3260333333333336,1.6426,1.0821192012884262,16,0,12,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 17:00:00,2.1549,14.807092504490123,3.2,4.0,1.9493,1.7842999999999998,3.406766666666667,1.5904388888888887,1.0218792092163649,17,0,12,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 18:00:00,2.402533333333333,13.978665379743934,3.2,4.0,2.1549,1.9493,3.6971,1.536498611111111,0.9364386927932367,18,0,12,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 19:00:00,2.6145,13.013941560154018,3.2,4.0,2.402533333333333,2.1549,2.9084,1.5242527777777777,0.919486513282218,19,0,12,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 20:00:00,3.050566666666666,11.978665379743934,3.2,4.0,2.6145,2.402533333333333,3.3615,1.511297222222222,0.8943203327535886,20,0,12,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 21:00:00,2.1697333333333333,10.94338919933385,3.2,4.0,3.050566666666666,2.6145,3.040766666666667,1.4750041666666667,0.8459173716979324,21,0,12,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 22:00:00,1.7388,9.978665379743935,3.2,4.0,2.1697333333333333,3.050566666666666,1.518,1.4842041666666665,0.8476043179103903,22,0,12,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-18 23:00:00,1.5472666666666666,9.150238254997745,3.2,4.0,1.7388,2.1697333333333333,0.4377333333333333,1.530434722222222,0.8177791284009567,23,0,12,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,-2.4492935982947064e-16,1.0
2006-12-19 00:00:00,0.8371333333333334,8.424789482537902,3.2,4.0,1.5472666666666666,1.7388,0.2763666666666667,1.5537999999999998,0.787853987367347,0,1,12,0,0.0,1.0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 01:00:00,0.3530333333333333,8.025187792519384,3.2,4.0,0.8371333333333334,1.5472666666666666,0.3132999999999999,1.5554555555555556,0.7851711079504036,1,1,12,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 02:00:00,0.3272333333333333,7.888891097675657,3.2,4.0,0.3530333333333333,0.8371333333333334,0.2844666666666667,1.5572375,0.7822041111677805,2,1,12,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 03:00:00,0.3083,8.025187792519384,3.2,4.0,0.3272333333333333,0.3530333333333333,0.3099333333333333,1.5571694444444446,0.7823174138612764,3,1,12,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 04:00:00,0.3278333333333333,8.424789482537903,3.2,4.0,0.3083,0.3272333333333333,1.026333333333333,1.5280652777777777,0.8152253186938766,4,1,12,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 05:00:00,0.3066666666666666,9.060463972929467,3.2,4.0,0.3278333333333333,0.3083,0.2935,1.5286138888888887,0.8143623615058342,5,1,12,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 06:00:00,0.7963333333333333,9.888891097675657,3.2,4.0,0.3066666666666666,0.3278333333333333,0.61,1.5363777777777778,0.8060697981469731,6,1,12,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 07:00:00,1.7856333333333334,10.853614917265574,3.2,4.0,0.7963333333333333,0.3066666666666666,2.4504333333333337,1.5086777777777776,0.7844253438437669,7,1,12,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 08:00:00,3.879033333333333,11.888891097675657,3.2,4.0,1.7856333333333334,0.7963333333333333,2.082133333333333,1.5835486111111112,0.9162216967956752,8,1,12,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 09:00:00,1.6177666666666668,12.92416727808574,3.2,4.0,3.879033333333333,1.7856333333333334,1.6293333333333335,1.5830666666666664,0.9161996081798908,9,1,12,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 10:00:00,0.4371333333333334,13.888891097675657,3.2,4.0,1.6177666666666668,3.879033333333333,1.3096333333333334,1.5467125,0.9443971625124643,10,1,12,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 11:00:00,2.321633333333333,14.717318222421847,3.2,4.0,0.4371333333333334,1.6177666666666668,1.5619333333333332,1.5783666666666665,0.9575694086925333,11,1,12,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 12:00:00,0.4306666666666666,15.35299271281341,3.2,4.0,2.321633333333333,0.4371333333333334,1.7560666666666669,1.5231416666666666,0.9847101482971626,12,1,12,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 13:00:00,0.3004666666666666,15.75259440283193,3.2,4.0,0.4306666666666666,2.321633333333333,1.6820666666666668,1.465575,1.0149359938053921,13,1,12,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 14:00:00,0.3021333333333333,15.888891097675657,3.2,4.0,0.3004666666666666,0.4306666666666666,1.7330333333333334,1.4059541666666666,1.0402536844913484,14,1,12,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 15:00:00,0.4213666666666666,15.75259440283193,3.2,4.0,0.3021333333333333,0.3004666666666666,1.7842999999999998,1.3491652777777778,1.0557874714530446,15,1,12,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 16:00:00,1.3721333333333334,15.352992712813412,3.2,4.0,0.4213666666666666,0.3021333333333333,1.9493,1.3251166666666665,1.048068431266946,16,1,12,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 17:00:00,2.1115,14.717318222421847,3.2,4.0,1.3721333333333334,0.4213666666666666,2.1549,1.3233083333333333,1.0466109058002864,17,1,12,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 18:00:00,2.2047000000000003,13.888891097675657,3.2,4.0,2.1115,1.3721333333333334,2.402533333333333,1.3150652777777778,1.0384889701432065,18,1,12,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 19:00:00,1.8421,12.924167278085742,3.2,4.0,2.2047000000000003,2.1115,2.6145,1.2828819444444444,1.007988557560005,19,1,12,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 20:00:00,2.940533333333333,11.888891097675657,3.2,4.0,1.8421,2.2047000000000003,3.050566666666666,1.2782972222222222,0.9998159791027761,20,1,12,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 21:00:00,1.4428666666666667,10.853614917265574,3.2,4.0,2.940533333333333,1.8421,2.1697333333333333,1.2480111111111112,0.9824978507513786,21,1,12,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 22:00:00,0.7200000000000001,9.888891097675659,3.2,4.0,1.4428666666666667,2.940533333333333,1.7388,1.205561111111111,0.9823799972032163,22,1,12,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-19 23:00:00,0.3837,9.060463972929469,3.2,4.0,0.7200000000000001,1.4428666666666667,1.5472666666666666,1.1570791666666667,0.9934328182266324,23,1,12,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2006-12-20 00:00:00,0.4598333333333333,8.33682605392592,3.2,4.0,0.3837,0.7200000000000001,0.8371333333333334,1.1413583333333333,1.0016672302802916,0,2,12,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 01:00:00,0.2586666666666666,7.9372243639074025,3.2,4.0,0.4598333333333333,0.3837,0.3530333333333333,1.137426388888889,1.0050756785974533,1,2,12,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 02:00:00,0.7843666666666667,7.800927669063675,3.2,4.0,0.2586666666666666,0.4598333333333333,0.3272333333333333,1.1564736111111111,0.9933169075569821,2,2,12,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 03:00:00,0.3100333333333333,7.9372243639074025,3.2,4.0,0.7843666666666667,0.2586666666666666,0.3083,1.1565458333333334,0.9932526181005141,3,2,12,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 04:00:00,0.289,8.336826053925922,3.2,4.0,0.3100333333333333,0.7843666666666667,0.3278333333333333,1.1549277777777778,0.9946919140279203,4,2,12,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 05:00:00,0.2627,8.972500544317485,3.2,4.0,0.289,0.3100333333333333,0.3066666666666666,1.1530958333333332,0.9963611846957693,5,2,12,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 06:00:00,0.2835999999999999,9.800927669063675,3.2,4.0,0.2627,0.289,0.7963333333333333,1.1317319444444445,1.00975047678142,6,2,12,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 07:00:00,1.5266333333333333,10.765651488653592,3.2,4.0,0.2835999999999999,0.2627,1.7856333333333334,1.1209402777777777,1.003824721019256,7,2,12,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 08:00:00,2.9176,11.800927669063675,3.2,4.0,1.5266333333333333,0.2835999999999999,3.879033333333333,1.0808805555555556,0.9031025683059685,8,2,12,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 09:00:00,1.3855333333333333,12.836203849473758,3.2,4.0,2.9176,1.5266333333333333,1.6177666666666668,1.0712041666666667,0.8983314766086855,9,2,12,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 10:00:00,1.5103000000000002,13.800927669063675,3.2,4.0,1.3855333333333333,2.9176,0.4371333333333334,1.1159194444444445,0.892084991722042,10,2,12,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 11:00:00,2.8924000000000003,14.629354793809865,3.2,4.0,1.5103000000000002,1.3855333333333333,2.321633333333333,1.139701388888889,0.9323258151277064,11,2,12,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 12:00:00,1.4210333333333334,15.265029284201429,3.2,4.0,2.8924000000000003,1.5103000000000002,0.4306666666666666,1.1809666666666667,0.921432543893941,12,2,12,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 13:00:00,1.4284,15.664630974219948,3.2,4.0,1.4210333333333334,2.8924000000000003,0.3004666666666666,1.2279638888888889,0.9031540320431575,13,2,12,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 14:00:00,1.2949,15.800927669063675,3.2,4.0,1.4284,1.4210333333333334,0.3021333333333333,1.2693291666666666,0.8813788082894269,14,2,12,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 15:00:00,0.2811333333333333,15.664630974219948,3.2,4.0,1.2949,1.4284,0.4213666666666666,1.263486111111111,0.8876870065707058,15,2,12,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 16:00:00,0.4684333333333333,15.26502928420143,3.2,4.0,0.2811333333333333,1.2949,1.3721333333333334,1.2258319444444445,0.9019304351785499,16,2,12,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 17:00:00,0.5735,14.629354793809865,3.2,4.0,0.4684333333333333,0.2811333333333333,2.1115,1.1617486111111113,0.8908367981646077,17,2,12,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 18:00:00,2.8368333333333333,13.800927669063675,3.2,4.0,0.5735,0.4684333333333333,2.2047000000000003,1.1880875,0.9314338212992613,18,2,12,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 19:00:00,3.2486333333333333,12.83620384947376,3.2,4.0,2.8368333333333333,0.5735,1.8421,1.2466930555555555,1.0148842785453749,19,2,12,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 20:00:00,3.5754666666666663,11.800927669063675,3.2,4.0,3.2486333333333333,2.8368333333333333,2.940533333333333,1.2731486111111112,1.067851691469294,20,2,12,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 21:00:00,3.646066666666667,10.765651488653592,3.2,4.0,3.5754666666666663,3.2486333333333333,1.4428666666666667,1.364948611111111,1.1726363557386061,21,2,12,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 22:00:00,3.058966666666667,9.800927669063677,3.2,4.0,3.646066666666667,3.5754666666666663,0.7200000000000001,1.4624055555555557,1.213198045438467,22,2,12,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-20 23:00:00,2.3817666666666666,8.972500544317487,3.2,4.0,3.058966666666667,3.646066666666667,0.3837,1.5456583333333336,1.2044809998742076,23,2,12,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2006-12-21 00:00:00,1.5358666666666667,8.25069954423253,3.2,4.0,2.3817666666666666,3.058966666666667,0.4598333333333333,1.5904930555555554,1.1821250082656525,0,3,12,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 01:00:00,1.3979666666666666,7.851097854214013,3.2,4.0,1.5358666666666667,2.3817666666666666,0.2586666666666666,1.6379638888888888,1.1487208513348512,1,3,12,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 02:00:00,1.2749,7.714801159370285,3.2,4.0,1.3979666666666666,1.5358666666666667,0.7843666666666667,1.658402777777778,1.1371786575639737,2,3,12,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 03:00:00,0.3026,7.851097854214013,3.2,4.0,1.2749,1.3979666666666666,0.3100333333333333,1.6580930555555555,1.1375628141908785,3,3,12,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 04:00:00,0.2467333333333333,8.250699544232532,3.2,4.0,0.3026,1.2749,0.289,1.6563319444444444,1.1398050296228486,4,3,12,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 05:00:00,0.2907,8.886374034624096,3.2,4.0,0.2467333333333333,0.3026,0.2627,1.6574986111111112,1.1383299088572492,5,3,12,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 06:00:00,0.2956666666666666,9.714801159370285,3.2,4.0,0.2907,0.2467333333333333,0.2835999999999999,1.658001388888889,1.1376991914771857,6,3,12,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 07:00:00,1.2804666666666666,10.679524978960202,3.2,4.0,0.2956666666666666,0.2907,1.5266333333333333,1.6477444444444442,1.1400422825732168,7,3,12,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 08:00:00,1.5630333333333333,11.714801159370285,3.2,4.0,1.2804666666666666,0.2956666666666666,2.9176,1.5913041666666665,1.1075081324796012,8,3,12,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 09:00:00,2.5758,12.750077339780368,3.2,4.0,1.5630333333333333,1.2804666666666666,1.3855333333333333,1.6408986111111112,1.1244142022021641,9,3,12,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 10:00:00,1.7677,13.714801159370285,3.2,4.0,2.5758,1.5630333333333333,1.5103000000000002,1.6516236111111111,1.1243419299773683,10,3,12,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 11:00:00,0.5346551724137931,14.543228284116475,3.2,4.0,1.7677,2.5758,2.8924000000000003,1.5533842432950191,1.11417348819083,11,3,12,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 12:00:00,0.8191333333333333,15.178902774508039,3.2,4.0,0.5346551724137931,1.7677,1.4210333333333334,1.5283050766283524,1.1240128307735795,12,3,12,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 13:00:00,1.6882333333333333,15.578504464526558,3.2,4.0,0.8191333333333333,0.5346551724137931,1.4284,1.5391314655172417,1.124260034371347,13,3,12,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 14:00:00,1.0239,15.714801159370285,3.2,4.0,1.6882333333333333,0.8191333333333333,1.2949,1.5278397988505745,1.128173760610501,14,3,12,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 15:00:00,0.3074,15.578504464526558,3.2,4.0,1.0239,1.6882333333333333,0.2811333333333333,1.5289342432950193,1.12692379143284,15,3,12,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 16:00:00,1.3600666666666668,15.17890277450804,3.2,4.0,0.3074,1.0239,0.4684333333333333,1.566085632183908,1.1049246480452717,16,3,12,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 17:00:00,1.7526333333333333,14.543228284116475,3.2,4.0,1.3600666666666668,0.3074,0.5735,1.6152161877394635,1.0849040695435326,17,3,12,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 18:00:00,2.4433,13.714801159370285,3.2,4.0,1.7526333333333333,1.3600666666666668,2.8368333333333333,1.5988189655172411,1.0684875295559084,18,3,12,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 19:00:00,2.1971333333333334,12.75007733978037,3.2,4.0,2.4433,1.7526333333333333,3.2486333333333333,1.5550064655172413,1.0182750249812285,19,3,12,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2006-12-21 20:00:00,2.4373666666666667,11.714801159370285,3.2,4.0,2.1971333333333334,2.4433,3.5754666666666663,1.5075856321839083,0.9438741409107235,20,3,12,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
